24.2226 	EXP 	slider: markerPos = 19.77777777777778
24.2226 	EXP 	slider: rating = 19.77777777777778
24.8891 	DATA 	Mouse: Left button down, pos=(670,115)
24.9059 	EXP 	image_5: autoDraw = False
24.9059 	EXP 	slider: autoDraw = False
24.9059 	EXP 	NextBu: autoDraw = False
24.9059 	EXP 	text_4: autoDraw = False
24.9059 	EXP 	text_5: autoDraw = False
24.9059 	EXP 	text: text = 1.3810593458558555
24.9059 	EXP 	text: autoDraw = True
24.9903 	DATA 	Mouse:  Left button up, pos=(670,115)
26.2736 	EXP 	New trial (rep=0, index=2): OrderedDict([('Image', 'Images/S_B_I1_01.png'), ('Race', 'Black'), ('Trait', 'Submissive'), ('Type', 'normal')])
26.2902 	EXP 	text: autoDraw = False
26.2902 	EXP 	text: autoDraw = False
26.2902 	EXP 	image_5: image = 'Images/S_B_I1_01.png'
26.2902 	EXP 	slider: markerPos = None
26.2902 	EXP 	slider: markerPos = None
26.2902 	EXP 	slider: rating = None
26.2902 	EXP 	image_5: autoDraw = True
26.5897 	EXP 	slider: autoDraw = True
26.5897 	EXP 	NextBu: autoDraw = True
26.5897 	EXP 	text_4: autoDraw = True
26.5897 	EXP 	text_5: autoDraw = True
27.3059 	DATA 	Mouse: Left button down, pos=(801,199)
27.3224 	EXP 	slider: markerPos = 59.0
27.3389 	EXP 	slider: markerPos = 59.0
27.3562 	EXP 	slider: markerPos = 59.0
27.3724 	EXP 	slider: markerPos = 59.0
27.3892 	EXP 	slider: markerPos = 59.0
27.4062 	EXP 	slider: markerPos = 59.0
27.4106 	DATA 	Mouse:  Left button up, pos=(801,199)
27.4222 	EXP 	slider: markerPos = 59.0
27.4392 	EXP 	slider: markerPos = 59.0
27.4392 	EXP 	slider: rating = 59.0
27.9227 	DATA 	Mouse: Left button down, pos=(756,109)
27.9394 	EXP 	image_5: autoDraw = False
27.9394 	EXP 	slider: autoDraw = False
27.9394 	EXP 	NextBu: autoDraw = False
27.9394 	EXP 	text_4: autoDraw = False
27.9394 	EXP 	text_5: autoDraw = False
27.9394 	EXP 	text: text = 1.2341264574978061
27.9394 	EXP 	text: autoDraw = True
28.0234 	DATA 	Mouse:  Left button up, pos=(756,109)
29.1570 	EXP 	New trial (rep=0, index=3): OrderedDict([('Image', 'Images/S_B_I2_02.png'), ('Race', 'Black'), ('Trait', 'Submissive'), ('Type', 'normal')])
29.1736 	EXP 	text: autoDraw = False
29.1736 	EXP 	text: autoDraw = False
29.1736 	EXP 	image_5: image = 'Images/S_B_I2_02.png'
29.1736 	EXP 	slider: markerPos = None
29.1736 	EXP 	slider: markerPos = None
29.1736 	EXP 	slider: rating = None
29.1736 	EXP 	image_5: autoDraw = True
29.4731 	EXP 	slider: autoDraw = True
29.4731 	EXP 	NextBu: autoDraw = True
29.4731 	EXP 	text_4: autoDraw = True
29.4731 	EXP 	text_5: autoDraw = True
29.9228 	DATA 	Mouse: Left button down, pos=(799,193)
29.9390 	EXP 	slider: markerPos = 58.77777777777777
